Id,SentTime,ReceivedTime,LatencyMs
9259,2025-08-07T11:54:43.6161001Z,2025-08-07T11:54:43.6161001Z,0.0000
9260,2025-08-07T11:54:43.6175387Z,2025-08-07T11:54:43.6175387Z,0.0000
9261,2025-08-07T11:54:43.6180851Z,2025-08-07T11:54:43.6180851Z,0.0000
9262,2025-08-07T11:54:43.6180851Z,2025-08-07T11:54:43.6180851Z,0.0000
9263,2025-08-07T11:54:43.6194065Z,2025-08-07T11:54:43.6194065Z,0.0000
9264,2025-08-07T11:54:43.6194065Z,2025-08-07T11:54:43.6194065Z,0.0000
9265,2025-08-07T11:54:43.6204147Z,2025-08-07T11:54:43.6204147Z,0.0000
9266,2025-08-07T11:54:43.6204147Z,2025-08-07T11:54:43.6204147Z,0.0000
9267,2025-08-07T11:54:43.6204147Z,2025-08-07T11:54:43.6219080Z,1.4933
9268,2025-08-07T11:54:43.6219080Z,2025-08-07T11:54:43.6219080Z,0.0000
9269,2025-08-07T11:54:43.6219080Z,2025-08-07T11:54:43.6219080Z,0.0000
9270,2025-08-07T11:54:43.6232807Z,2025-08-07T11:54:43.6232807Z,0.0000
9271,2025-08-07T11:54:43.6237863Z,2025-08-07T11:54:43.6237863Z,0.0000
9272,2025-08-07T11:54:43.6243178Z,2025-08-07T11:54:43.6243178Z,0.0000
9273,2025-08-07T11:54:43.6243178Z,2025-08-07T11:54:43.6243178Z,0.0000
9274,2025-08-07T11:54:43.6255828Z,2025-08-07T11:54:43.6255828Z,0.0000
9275,2025-08-07T11:54:43.6255828Z,2025-08-07T11:54:43.6255828Z,0.0000
9276,2025-08-07T11:54:43.6255828Z,2025-08-07T11:54:43.6255828Z,0.0000
9277,2025-08-07T11:54:43.6270540Z,2025-08-07T11:54:43.6270540Z,0.0000
9278,2025-08-07T11:54:43.6270540Z,2025-08-07T11:54:43.6270540Z,0.0000
9279,2025-08-07T11:54:43.6280591Z,2025-08-07T11:54:43.6280591Z,0.0000
9280,2025-08-07T11:54:43.6280591Z,2025-08-07T11:54:43.6280591Z,0.0000
9281,2025-08-07T11:54:43.6280591Z,2025-08-07T11:54:43.6295402Z,1.4811
9282,2025-08-07T11:54:43.6295402Z,2025-08-07T11:54:43.6295402Z,0.0000
9283,2025-08-07T11:54:43.6295402Z,2025-08-07T11:54:43.6295402Z,0.0000
9284,2025-08-07T11:54:43.6309252Z,2025-08-07T11:54:43.6309252Z,0.0000
9285,2025-08-07T11:54:43.6309252Z,2025-08-07T11:54:43.6309252Z,0.0000
9286,2025-08-07T11:54:43.6309252Z,2025-08-07T11:54:43.6309252Z,0.0000
9287,2025-08-07T11:54:43.6323794Z,2025-08-07T11:54:43.6323794Z,0.0000
9288,2025-08-07T11:54:43.6323794Z,2025-08-07T11:54:43.6323794Z,0.0000
9289,2025-08-07T11:54:43.6323794Z,2025-08-07T11:54:43.6323794Z,0.0000
9290,2025-08-07T11:54:43.6338628Z,2025-08-07T11:54:43.6338628Z,0.0000
9291,2025-08-07T11:54:43.6343702Z,2025-08-07T11:54:43.6343702Z,0.0000
9292,2025-08-07T11:54:43.6343702Z,2025-08-07T11:54:43.6343702Z,0.0000
9293,2025-08-07T11:54:43.6343702Z,2025-08-07T11:54:43.6358691Z,1.4989
9294,2025-08-07T11:54:43.6358691Z,2025-08-07T11:54:43.6358691Z,0.0000
9295,2025-08-07T11:54:43.6358691Z,2025-08-07T11:54:43.6358691Z,0.0000
9296,2025-08-07T11:54:43.6373646Z,2025-08-07T11:54:43.6373646Z,0.0000
9297,2025-08-07T11:54:43.6373646Z,2025-08-07T11:54:43.6373646Z,0.0000
9298,2025-08-07T11:54:43.6383721Z,2025-08-07T11:54:43.6383721Z,0.0000
9299,2025-08-07T11:54:43.6383721Z,2025-08-07T11:54:43.6383721Z,0.0000
9300,2025-08-07T11:54:43.6383721Z,2025-08-07T11:54:43.6383721Z,0.0000
9301,2025-08-07T11:54:43.6397916Z,2025-08-07T11:54:43.6397916Z,0.0000
9302,2025-08-07T11:54:43.6397916Z,2025-08-07T11:54:43.6397916Z,0.0000
9303,2025-08-07T11:54:43.6397916Z,2025-08-07T11:54:43.6397916Z,0.0000
9304,2025-08-07T11:54:43.6412932Z,2025-08-07T11:54:43.6412932Z,0.0000
9305,2025-08-07T11:54:43.6412932Z,2025-08-07T11:54:43.6412932Z,0.0000
9306,2025-08-07T11:54:43.6426504Z,2025-08-07T11:54:43.6426504Z,0.0000
9307,2025-08-07T11:54:43.6426504Z,2025-08-07T11:54:43.6426504Z,0.0000
9308,2025-08-07T11:54:43.6437690Z,2025-08-07T11:54:43.6437690Z,0.0000
9309,2025-08-07T11:54:43.6442762Z,2025-08-07T11:54:43.6442762Z,0.0000
9310,2025-08-07T11:54:43.6442762Z,2025-08-07T11:54:43.6442762Z,0.0000
9311,2025-08-07T11:54:43.6442762Z,2025-08-07T11:54:43.6442762Z,0.0000
9312,2025-08-07T11:54:43.6457167Z,2025-08-07T11:54:43.6457167Z,0.0000
9313,2025-08-07T11:54:43.6457167Z,2025-08-07T11:54:43.6457167Z,0.0000
9314,2025-08-07T11:54:43.6468411Z,2025-08-07T11:54:43.6468411Z,0.0000
9315,2025-08-07T11:54:43.6468411Z,2025-08-07T11:54:43.6468411Z,0.0000
9316,2025-08-07T11:54:43.6468411Z,2025-08-07T11:54:43.6468411Z,0.0000
9317,2025-08-07T11:54:43.6483345Z,2025-08-07T11:54:43.6483345Z,0.0000
9318,2025-08-07T11:54:43.6483345Z,2025-08-07T11:54:43.6483345Z,0.0000
9319,2025-08-07T11:54:43.6496925Z,2025-08-07T11:54:43.6496925Z,0.0000
9320,2025-08-07T11:54:43.6501994Z,2025-08-07T11:54:43.6501994Z,0.0000
9321,2025-08-07T11:54:43.6501994Z,2025-08-07T11:54:43.6501994Z,0.0000
9322,2025-08-07T11:54:43.6512079Z,2025-08-07T11:54:43.6512079Z,0.0000
9323,2025-08-07T11:54:43.6512079Z,2025-08-07T11:54:43.6512079Z,0.0000
9324,2025-08-07T11:54:43.6512079Z,2025-08-07T11:54:43.6512079Z,0.0000
9325,2025-08-07T11:54:43.6525097Z,2025-08-07T11:54:43.6525097Z,0.0000
9326,2025-08-07T11:54:43.6525097Z,2025-08-07T11:54:43.6525097Z,0.0000
9327,2025-08-07T11:54:43.6535685Z,2025-08-07T11:54:43.6535685Z,0.0000
9328,2025-08-07T11:54:43.6535685Z,2025-08-07T11:54:43.6535685Z,0.0000
9329,2025-08-07T11:54:43.6545735Z,2025-08-07T11:54:43.6545735Z,0.0000
9330,2025-08-07T11:54:43.6545735Z,2025-08-07T11:54:43.6545735Z,0.0000
9331,2025-08-07T11:54:43.6559424Z,2025-08-07T11:54:43.6559424Z,0.0000
9332,2025-08-07T11:54:43.6559424Z,2025-08-07T11:54:43.6559424Z,0.0000
9333,2025-08-07T11:54:43.6559424Z,2025-08-07T11:54:43.6559424Z,0.0000
9334,2025-08-07T11:54:43.6573631Z,2025-08-07T11:54:43.6573631Z,0.0000
9335,2025-08-07T11:54:43.6573631Z,2025-08-07T11:54:43.6573631Z,0.0000
9336,2025-08-07T11:54:43.6585042Z,2025-08-07T11:54:43.6585042Z,0.0000
9337,2025-08-07T11:54:43.6585042Z,2025-08-07T11:54:43.6585042Z,0.0000
9338,2025-08-07T11:54:43.6585042Z,2025-08-07T11:54:43.6585042Z,0.0000
9339,2025-08-07T11:54:43.6599933Z,2025-08-07T11:54:43.6599933Z,0.0000
9340,2025-08-07T11:54:43.6599933Z,2025-08-07T11:54:43.6599933Z,0.0000
9341,2025-08-07T11:54:43.6599933Z,2025-08-07T11:54:43.6599933Z,0.0000
9342,2025-08-07T11:54:43.6614706Z,2025-08-07T11:54:43.6614706Z,0.0000
9343,2025-08-07T11:54:43.6614706Z,2025-08-07T11:54:43.6614706Z,0.0000
9344,2025-08-07T11:54:43.6626270Z,2025-08-07T11:54:43.6626270Z,0.0000
9345,2025-08-07T11:54:43.6626270Z,2025-08-07T11:54:43.6626270Z,0.0000
9346,2025-08-07T11:54:43.6626270Z,2025-08-07T11:54:43.6626270Z,0.0000
9347,2025-08-07T11:54:43.6640808Z,2025-08-07T11:54:43.6645867Z,0.5059
9348,2025-08-07T11:54:43.6645867Z,2025-08-07T11:54:43.6645867Z,0.0000
9349,2025-08-07T11:54:43.6645867Z,2025-08-07T11:54:43.6656378Z,1.0511
9350,2025-08-07T11:54:43.6656378Z,2025-08-07T11:54:43.6656378Z,0.0000
9351,2025-08-07T11:54:43.6666385Z,2025-08-07T11:54:43.6666385Z,0.0000
9352,2025-08-07T11:54:43.6666385Z,2025-08-07T11:54:43.6666385Z,0.0000
9353,2025-08-07T11:54:43.6676451Z,2025-08-07T11:54:43.6676451Z,0.0000
9354,2025-08-07T11:54:43.6676451Z,2025-08-07T11:54:43.6676451Z,0.0000
9355,2025-08-07T11:54:43.6686440Z,2025-08-07T11:54:43.6686440Z,0.0000
9356,2025-08-07T11:54:43.6686440Z,2025-08-07T11:54:43.6686440Z,0.0000
9357,2025-08-07T11:54:43.6696455Z,2025-08-07T11:54:43.6696455Z,0.0000
9358,2025-08-07T11:54:43.6696455Z,2025-08-07T11:54:43.6696455Z,0.0000
9359,2025-08-07T11:54:43.6706453Z,2025-08-07T11:54:43.6706453Z,0.0000
9360,2025-08-07T11:54:43.6706453Z,2025-08-07T11:54:43.6706453Z,0.0000
9361,2025-08-07T11:54:43.6716452Z,2025-08-07T11:54:43.6716452Z,0.0000
9362,2025-08-07T11:54:43.6716452Z,2025-08-07T11:54:43.6716452Z,0.0000
9363,2025-08-07T11:54:43.6726445Z,2025-08-07T11:54:43.6726445Z,0.0000
9364,2025-08-07T11:54:43.6726445Z,2025-08-07T11:54:43.6736446Z,1.0001
9365,2025-08-07T11:54:43.6736446Z,2025-08-07T11:54:43.6736446Z,0.0000
9366,2025-08-07T11:54:43.6736446Z,2025-08-07T11:54:43.6746459Z,1.0013
9367,2025-08-07T11:54:43.6746459Z,2025-08-07T11:54:43.6751503Z,0.5044
9368,2025-08-07T11:54:43.6751503Z,2025-08-07T11:54:43.6751503Z,0.0000
9369,2025-08-07T11:54:43.6751503Z,2025-08-07T11:54:43.6761558Z,1.0055
9370,2025-08-07T11:54:43.6761558Z,2025-08-07T11:54:43.6761558Z,0.0000
9371,2025-08-07T11:54:43.6761558Z,2025-08-07T11:54:43.6771605Z,1.0047
9372,2025-08-07T11:54:43.6771605Z,2025-08-07T11:54:43.6771605Z,0.0000
9373,2025-08-07T11:54:43.6771605Z,2025-08-07T11:54:43.6781610Z,1.0005
9374,2025-08-07T11:54:43.6781610Z,2025-08-07T11:54:43.6781610Z,0.0000
9375,2025-08-07T11:54:43.6791621Z,2025-08-07T11:54:43.6791621Z,0.0000
9376,2025-08-07T11:54:43.6791621Z,2025-08-07T11:54:43.6791621Z,0.0000
9377,2025-08-07T11:54:43.6791621Z,2025-08-07T11:54:43.6791621Z,0.0000
9378,2025-08-07T11:54:43.6806570Z,2025-08-07T11:54:43.6806570Z,0.0000
9379,2025-08-07T11:54:43.6806570Z,2025-08-07T11:54:43.6806570Z,0.0000
9380,2025-08-07T11:54:43.6806570Z,2025-08-07T11:54:43.6806570Z,0.0000
9381,2025-08-07T11:54:43.6820664Z,2025-08-07T11:54:43.6820664Z,0.0000
9382,2025-08-07T11:54:43.6820664Z,2025-08-07T11:54:43.6820664Z,0.0000
9383,2025-08-07T11:54:43.6833992Z,2025-08-07T11:54:43.6833992Z,0.0000
9384,2025-08-07T11:54:43.6833992Z,2025-08-07T11:54:43.6833992Z,0.0000
9385,2025-08-07T11:54:43.6844030Z,2025-08-07T11:54:43.6844030Z,0.0000
9386,2025-08-07T11:54:43.6844030Z,2025-08-07T11:54:43.6844030Z,0.0000
9387,2025-08-07T11:54:43.6844030Z,2025-08-07T11:54:43.6844030Z,0.0000
9388,2025-08-07T11:54:43.6858935Z,2025-08-07T11:54:43.6858935Z,0.0000
9389,2025-08-07T11:54:43.6858935Z,2025-08-07T11:54:43.6858935Z,0.0000
9390,2025-08-07T11:54:43.6858935Z,2025-08-07T11:54:43.6858935Z,0.0000
9391,2025-08-07T11:54:43.6873569Z,2025-08-07T11:54:43.6873569Z,0.0000
9392,2025-08-07T11:54:43.6873569Z,2025-08-07T11:54:43.6873569Z,0.0000
9393,2025-08-07T11:54:43.6884801Z,2025-08-07T11:54:43.6884801Z,0.0000
9394,2025-08-07T11:54:43.6884801Z,2025-08-07T11:54:43.6884801Z,0.0000
9395,2025-08-07T11:54:43.6895743Z,2025-08-07T11:54:43.6895743Z,0.0000
9396,2025-08-07T11:54:43.6895743Z,2025-08-07T11:54:43.6895743Z,0.0000
9397,2025-08-07T11:54:43.6909360Z,2025-08-07T11:54:43.6909360Z,0.0000
9398,2025-08-07T11:54:43.6909360Z,2025-08-07T11:54:43.6909360Z,0.0000
9399,2025-08-07T11:54:43.6909360Z,2025-08-07T11:54:43.6909360Z,0.0000
9400,2025-08-07T11:54:43.6922258Z,2025-08-07T11:54:43.6922258Z,0.0000
9401,2025-08-07T11:54:43.6922258Z,2025-08-07T11:54:43.6922258Z,0.0000
9402,2025-08-07T11:54:43.6933301Z,2025-08-07T11:54:43.6933301Z,0.0000
9403,2025-08-07T11:54:43.6933301Z,2025-08-07T11:54:43.6933301Z,0.0000
9404,2025-08-07T11:54:43.6943358Z,2025-08-07T11:54:43.6943358Z,0.0000
9405,2025-08-07T11:54:43.6943358Z,2025-08-07T11:54:43.6943358Z,0.0000
9406,2025-08-07T11:54:43.6956248Z,2025-08-07T11:54:43.6956248Z,0.0000
9407,2025-08-07T11:54:43.6956248Z,2025-08-07T11:54:43.6956248Z,0.0000
9408,2025-08-07T11:54:43.6956248Z,2025-08-07T11:54:43.6956248Z,0.0000
9409,2025-08-07T11:54:43.6971245Z,2025-08-07T11:54:43.6971245Z,0.0000
9410,2025-08-07T11:54:43.6971245Z,2025-08-07T11:54:43.6971245Z,0.0000
9411,2025-08-07T11:54:43.6984160Z,2025-08-07T11:54:43.6984160Z,0.0000
9412,2025-08-07T11:54:43.6984160Z,2025-08-07T11:54:43.6984160Z,0.0000
9413,2025-08-07T11:54:43.6984160Z,2025-08-07T11:54:43.6984160Z,0.0000
9414,2025-08-07T11:54:43.6998984Z,2025-08-07T11:54:43.6998984Z,0.0000
9415,2025-08-07T11:54:43.6998984Z,2025-08-07T11:54:43.6998984Z,0.0000
9416,2025-08-07T11:54:43.6998984Z,2025-08-07T11:54:43.7012219Z,1.3235
9417,2025-08-07T11:54:43.7012219Z,2025-08-07T11:54:43.7012219Z,0.0000
9418,2025-08-07T11:54:43.7012219Z,2025-08-07T11:54:43.7012219Z,0.0000
9419,2025-08-07T11:54:43.7025959Z,2025-08-07T11:54:43.7025959Z,0.0000
9420,2025-08-07T11:54:43.7025959Z,2025-08-07T11:54:43.7025959Z,0.0000
9421,2025-08-07T11:54:43.7025959Z,2025-08-07T11:54:43.7025959Z,0.0000
9422,2025-08-07T11:54:43.7040725Z,2025-08-07T11:54:43.7040725Z,0.0000
9423,2025-08-07T11:54:43.7045786Z,2025-08-07T11:54:43.7045786Z,0.0000
9424,2025-08-07T11:54:43.7045786Z,2025-08-07T11:54:43.7045786Z,0.0000
9425,2025-08-07T11:54:43.7045786Z,2025-08-07T11:54:43.7045786Z,0.0000
9426,2025-08-07T11:54:43.7059833Z,2025-08-07T11:54:43.7059833Z,0.0000
9427,2025-08-07T11:54:43.7059833Z,2025-08-07T11:54:43.7059833Z,0.0000
9428,2025-08-07T11:54:43.7059833Z,2025-08-07T11:54:43.7074220Z,1.4387
9429,2025-08-07T11:54:43.7074220Z,2025-08-07T11:54:43.7074220Z,0.0000
9430,2025-08-07T11:54:43.7074220Z,2025-08-07T11:54:43.7074220Z,0.0000
9431,2025-08-07T11:54:43.7088281Z,2025-08-07T11:54:43.7088281Z,0.0000
9432,2025-08-07T11:54:43.7088281Z,2025-08-07T11:54:43.7088281Z,0.0000
9433,2025-08-07T11:54:43.7088281Z,2025-08-07T11:54:43.7088281Z,0.0000
9434,2025-08-07T11:54:43.7102509Z,2025-08-07T11:54:43.7102509Z,0.0000
9435,2025-08-07T11:54:43.7102509Z,2025-08-07T11:54:43.7102509Z,0.0000
9436,2025-08-07T11:54:43.7102509Z,2025-08-07T11:54:43.7102509Z,0.0000
9437,2025-08-07T11:54:43.7117199Z,2025-08-07T11:54:43.7117199Z,0.0000
9438,2025-08-07T11:54:43.7117199Z,2025-08-07T11:54:43.7117199Z,0.0000
9439,2025-08-07T11:54:43.7131145Z,2025-08-07T11:54:43.7131145Z,0.0000
9440,2025-08-07T11:54:43.7131145Z,2025-08-07T11:54:43.7131145Z,0.0000
9441,2025-08-07T11:54:43.7131145Z,2025-08-07T11:54:43.7143516Z,1.2371
9442,2025-08-07T11:54:43.7143516Z,2025-08-07T11:54:43.7143516Z,0.0000
9443,2025-08-07T11:54:43.7143516Z,2025-08-07T11:54:43.7143516Z,0.0000
9444,2025-08-07T11:54:43.7157548Z,2025-08-07T11:54:43.7157548Z,0.0000
9445,2025-08-07T11:54:43.7157548Z,2025-08-07T11:54:43.7157548Z,0.0000
9446,2025-08-07T11:54:43.7157548Z,2025-08-07T11:54:43.7171650Z,1.4102
9447,2025-08-07T11:54:43.7171650Z,2025-08-07T11:54:43.7171650Z,0.0000
9448,2025-08-07T11:54:43.7171650Z,2025-08-07T11:54:43.7171650Z,0.0000
9449,2025-08-07T11:54:43.7185546Z,2025-08-07T11:54:43.7185546Z,0.0000
9450,2025-08-07T11:54:43.7185546Z,2025-08-07T11:54:43.7185546Z,0.0000
9451,2025-08-07T11:54:43.7185546Z,2025-08-07T11:54:43.7185546Z,0.0000
9452,2025-08-07T11:54:43.7200390Z,2025-08-07T11:54:43.7200390Z,0.0000
9453,2025-08-07T11:54:43.7200390Z,2025-08-07T11:54:43.7200390Z,0.0000
9454,2025-08-07T11:54:43.7210439Z,2025-08-07T11:54:43.7210439Z,0.0000
9455,2025-08-07T11:54:43.7210439Z,2025-08-07T11:54:43.7210439Z,0.0000
9456,2025-08-07T11:54:43.7222912Z,2025-08-07T11:54:43.7222912Z,0.0000
9457,2025-08-07T11:54:43.7222912Z,2025-08-07T11:54:43.7222912Z,0.0000
9458,2025-08-07T11:54:43.7222912Z,2025-08-07T11:54:43.7222912Z,0.0000
9459,2025-08-07T11:54:43.7237959Z,2025-08-07T11:54:43.7237959Z,0.0000
9460,2025-08-07T11:54:43.7243230Z,2025-08-07T11:54:43.7243230Z,0.0000
9461,2025-08-07T11:54:43.7243230Z,2025-08-07T11:54:43.7243230Z,0.0000
9462,2025-08-07T11:54:43.7257010Z,2025-08-07T11:54:43.7257010Z,0.0000
9463,2025-08-07T11:54:43.7257010Z,2025-08-07T11:54:43.7257010Z,0.0000
9464,2025-08-07T11:54:43.7257010Z,2025-08-07T11:54:43.7257010Z,0.0000
9465,2025-08-07T11:54:43.7271666Z,2025-08-07T11:54:43.7271666Z,0.0000
9466,2025-08-07T11:54:43.7271666Z,2025-08-07T11:54:43.7271666Z,0.0000
9467,2025-08-07T11:54:43.7271666Z,2025-08-07T11:54:43.7271666Z,0.0000
9468,2025-08-07T11:54:43.7286537Z,2025-08-07T11:54:43.7286537Z,0.0000
9469,2025-08-07T11:54:43.7286537Z,2025-08-07T11:54:43.7286537Z,0.0000
9470,2025-08-07T11:54:43.7299074Z,2025-08-07T11:54:43.7299074Z,0.0000
9471,2025-08-07T11:54:43.7299074Z,2025-08-07T11:54:43.7299074Z,0.0000
9472,2025-08-07T11:54:43.7311310Z,2025-08-07T11:54:43.7311310Z,0.0000
9473,2025-08-07T11:54:43.7311310Z,2025-08-07T11:54:43.7311310Z,0.0000
9474,2025-08-07T11:54:43.7311310Z,2025-08-07T11:54:43.7326024Z,1.4714
9475,2025-08-07T11:54:43.7326024Z,2025-08-07T11:54:43.7326024Z,0.0000
9476,2025-08-07T11:54:43.7326024Z,2025-08-07T11:54:43.7326024Z,0.0000
9477,2025-08-07T11:54:43.7340215Z,2025-08-07T11:54:43.7340215Z,0.0000
9478,2025-08-07T11:54:43.7345287Z,2025-08-07T11:54:43.7345287Z,0.0000
9479,2025-08-07T11:54:43.7345287Z,2025-08-07T11:54:43.7345287Z,0.0000
9480,2025-08-07T11:54:43.7345287Z,2025-08-07T11:54:43.7345287Z,0.0000
9481,2025-08-07T11:54:43.7358466Z,2025-08-07T11:54:43.7358466Z,0.0000
9482,2025-08-07T11:54:43.7358466Z,2025-08-07T11:54:43.7358466Z,0.0000
9483,2025-08-07T11:54:43.7372620Z,2025-08-07T11:54:43.7372620Z,0.0000
9484,2025-08-07T11:54:43.7372620Z,2025-08-07T11:54:43.7372620Z,0.0000
9485,2025-08-07T11:54:43.7372620Z,2025-08-07T11:54:43.7372620Z,0.0000
9486,2025-08-07T11:54:43.7387553Z,2025-08-07T11:54:43.7387553Z,0.0000
9487,2025-08-07T11:54:43.7387553Z,2025-08-07T11:54:43.7387553Z,0.0000
9488,2025-08-07T11:54:43.7387553Z,2025-08-07T11:54:43.7387553Z,0.0000
9489,2025-08-07T11:54:43.7402350Z,2025-08-07T11:54:43.7402350Z,0.0000
9490,2025-08-07T11:54:43.7402350Z,2025-08-07T11:54:43.7402350Z,0.0000
9491,2025-08-07T11:54:43.7402350Z,2025-08-07T11:54:43.7417342Z,1.4992
9492,2025-08-07T11:54:43.7417342Z,2025-08-07T11:54:43.7417342Z,0.0000
9493,2025-08-07T11:54:43.7417342Z,2025-08-07T11:54:43.7417342Z,0.0000
9494,2025-08-07T11:54:43.7431332Z,2025-08-07T11:54:43.7431332Z,0.0000
9495,2025-08-07T11:54:43.7431332Z,2025-08-07T11:54:43.7431332Z,0.0000
9496,2025-08-07T11:54:43.7431332Z,2025-08-07T11:54:43.7431332Z,0.0000
9497,2025-08-07T11:54:43.7446396Z,2025-08-07T11:54:43.7446396Z,0.0000
9498,2025-08-07T11:54:43.7446396Z,2025-08-07T11:54:43.7446396Z,0.0000
9499,2025-08-07T11:54:43.7459050Z,2025-08-07T11:54:43.7459050Z,0.0000
9500,2025-08-07T11:54:43.7459050Z,2025-08-07T11:54:43.7459050Z,0.0000
9501,2025-08-07T11:54:43.7606192Z,2025-08-07T11:54:43.7606192Z,0.0000
9502,2025-08-07T11:54:43.7606192Z,2025-08-07T11:54:43.7631418Z,2.5226
9503,2025-08-07T11:54:43.7621245Z,2025-08-07T11:54:43.7631418Z,1.0173
9504,2025-08-07T11:54:43.7621245Z,2025-08-07T11:54:43.7631418Z,1.0173
9505,2025-08-07T11:54:43.7631418Z,2025-08-07T11:54:43.7631418Z,0.0000
9506,2025-08-07T11:54:43.7631418Z,2025-08-07T11:54:43.7631418Z,0.0000
9507,2025-08-07T11:54:43.7631418Z,2025-08-07T11:54:43.7631418Z,0.0000
9508,2025-08-07T11:54:43.7647541Z,2025-08-07T11:54:43.7647541Z,0.0000
9509,2025-08-07T11:54:43.7647541Z,2025-08-07T11:54:43.7647541Z,0.0000
9510,2025-08-07T11:54:43.7647541Z,2025-08-07T11:54:43.7647541Z,0.0000
9511,2025-08-07T11:54:43.7662388Z,2025-08-07T11:54:43.7662388Z,0.0000
9512,2025-08-07T11:54:43.7662388Z,2025-08-07T11:54:43.7662388Z,0.0000
9513,2025-08-07T11:54:43.7675522Z,2025-08-07T11:54:43.7675522Z,0.0000
9514,2025-08-07T11:54:43.7675522Z,2025-08-07T11:54:43.7675522Z,0.0000
9515,2025-08-07T11:54:43.7675522Z,2025-08-07T11:54:43.7675522Z,0.0000
9516,2025-08-07T11:54:43.7690351Z,2025-08-07T11:54:43.7690351Z,0.0000
9517,2025-08-07T11:54:43.7690351Z,2025-08-07T11:54:43.7690351Z,0.0000
9518,2025-08-07T11:54:43.7690351Z,2025-08-07T11:54:43.7690351Z,0.0000
9519,2025-08-07T11:54:43.7704351Z,2025-08-07T11:54:43.7704351Z,0.0000
9520,2025-08-07T11:54:43.7704351Z,2025-08-07T11:54:43.7704351Z,0.0000
9521,2025-08-07T11:54:43.7704351Z,2025-08-07T11:54:43.7719349Z,1.4998
9522,2025-08-07T11:54:43.7719349Z,2025-08-07T11:54:43.7719349Z,0.0000
9523,2025-08-07T11:54:43.7719349Z,2025-08-07T11:54:43.7719349Z,0.0000
9524,2025-08-07T11:54:43.7732999Z,2025-08-07T11:54:43.7732999Z,0.0000
9525,2025-08-07T11:54:43.7732999Z,2025-08-07T11:54:43.7732999Z,0.0000
9526,2025-08-07T11:54:43.7743065Z,2025-08-07T11:54:43.7743065Z,0.0000
9527,2025-08-07T11:54:43.7743065Z,2025-08-07T11:54:43.7743065Z,0.0000
9528,2025-08-07T11:54:43.7755325Z,2025-08-07T11:54:43.7755325Z,0.0000
9529,2025-08-07T11:54:43.7755325Z,2025-08-07T11:54:43.7755325Z,0.0000
9530,2025-08-07T11:54:43.7755325Z,2025-08-07T11:54:43.7755325Z,0.0000
9531,2025-08-07T11:54:43.7769754Z,2025-08-07T11:54:43.7769754Z,0.0000
9532,2025-08-07T11:54:43.7769754Z,2025-08-07T11:54:43.7769754Z,0.0000
9533,2025-08-07T11:54:43.7782588Z,2025-08-07T11:54:43.7782588Z,0.0000
9534,2025-08-07T11:54:43.7782588Z,2025-08-07T11:54:43.7782588Z,0.0000
9535,2025-08-07T11:54:43.7782588Z,2025-08-07T11:54:43.7797472Z,1.4884
9536,2025-08-07T11:54:43.7797472Z,2025-08-07T11:54:43.7797472Z,0.0000
9537,2025-08-07T11:54:43.7797472Z,2025-08-07T11:54:43.7797472Z,0.0000
9538,2025-08-07T11:54:43.7810219Z,2025-08-07T11:54:43.7810219Z,0.0000
9539,2025-08-07T11:54:43.7810219Z,2025-08-07T11:54:43.7810219Z,0.0000
9540,2025-08-07T11:54:43.7810219Z,2025-08-07T11:54:43.7810219Z,0.0000
9541,2025-08-07T11:54:43.7825009Z,2025-08-07T11:54:43.7825009Z,0.0000
9542,2025-08-07T11:54:43.7825009Z,2025-08-07T11:54:43.7825009Z,0.0000
9543,2025-08-07T11:54:43.7825009Z,2025-08-07T11:54:43.7839872Z,1.4863
9544,2025-08-07T11:54:43.7839872Z,2025-08-07T11:54:43.7844924Z,0.5052
9545,2025-08-07T11:54:43.7844924Z,2025-08-07T11:54:43.7844924Z,0.0000
9546,2025-08-07T11:54:43.7844924Z,2025-08-07T11:54:43.7844924Z,0.0000
9547,2025-08-07T11:54:43.7856180Z,2025-08-07T11:54:43.7856180Z,0.0000
9548,2025-08-07T11:54:43.7856180Z,2025-08-07T11:54:43.7856180Z,0.0000
9549,2025-08-07T11:54:43.7869374Z,2025-08-07T11:54:43.7869374Z,0.0000
9550,2025-08-07T11:54:43.7869374Z,2025-08-07T11:54:43.7869374Z,0.0000
9551,2025-08-07T11:54:43.7869374Z,2025-08-07T11:54:43.7869374Z,0.0000
9552,2025-08-07T11:54:43.7884149Z,2025-08-07T11:54:43.7884149Z,0.0000
9553,2025-08-07T11:54:43.7884149Z,2025-08-07T11:54:43.7884149Z,0.0000
9554,2025-08-07T11:54:43.7884149Z,2025-08-07T11:54:43.7898587Z,1.4438
9555,2025-08-07T11:54:43.7898587Z,2025-08-07T11:54:43.7898587Z,0.0000
9556,2025-08-07T11:54:43.7898587Z,2025-08-07T11:54:43.7898587Z,0.0000
9557,2025-08-07T11:54:43.7912891Z,2025-08-07T11:54:43.7912891Z,0.0000
9558,2025-08-07T11:54:43.7917946Z,2025-08-07T11:54:43.7917946Z,0.0000
9559,2025-08-07T11:54:43.7917946Z,2025-08-07T11:54:43.7917946Z,0.0000
9560,2025-08-07T11:54:43.7917946Z,2025-08-07T11:54:43.7917946Z,0.0000
9561,2025-08-07T11:54:43.7931310Z,2025-08-07T11:54:43.7931310Z,0.0000
